policy_id,participant_id,product_name,product_category,has_pif,start_date,end_date,term_years,payment_mode,contribution_amount,status,agent_id,branch
POL0000661,PTP000016,Motor Takaful,General,False,2023-07-30,2028-07-28,5,Quarterly,1236.49,Active,AGT0074,Penang
POL0000662,PTP000762,Personal Accident Takaful,General,False,2025-07-15,2035-07-13,10,Annual,188.08,Active,AGT0043,Perlis
POL0000663,PTP001847,Family Takaful - Retirement,Family,True,2023-08-16,2024-08-15,1,Monthly,1420.51,Active,AGT0102,Kedah
POL0000664,PTP000359,Fire Takaful,General,False,2021-05-29,2022-05-29,1,Annual,102.19,Active,AGT0076,Perlis
POL0000665,PTP000388,Family Takaful - Life Protection,Family,True,2024-08-12,2029-08-11,5,Annual,822.52,Matured,AGT0006,Kuala Lumpur
POL0000666,PTP001151,Medical & Health Takaful,Family,False,2024-04-05,2044-03-31,20,Semi-Annual,830.01,Matured,AGT0097,Melaka
POL0000667,PTP002084,Family Takaful - Retirement,Family,True,2021-10-12,2036-10-08,15,Quarterly,73.63,Active,AGT0028,Selangor
POL0000668,PTP000220,Medical & Health Takaful,Family,False,2026-04-04,2027-04-04,1,Annual,1519.31,Active,AGT0057,Labuan
POL0000669,PTP001283,Motor Takaful,General,False,2024-06-23,2044-06-18,20,Quarterly,434.68,Lapsed,AGT0010,Putrajaya
POL0000670,PTP002162,Family Takaful - Education,Family,True,2022-03-30,2023-03-30,1,Annual,912.58,Lapsed,AGT0010,Melaka
POL0000671,PTP002524,Family Takaful - Education,Family,True,2022-11-29,2023-11-29,1,Semi-Annual,572.7,Active,AGT0092,Pahang
POL0000672,PTP002425,Medical & Health Takaful,Family,False,2026-01-08,2036-01-06,10,Quarterly,493.53,Active,AGT0133,Negeri Sembilan
POL0000673,PTP002719,Motor Takaful,General,False,2025-07-26,2035-07-24,10,Quarterly,779.35,Active,AGT0028,Labuan
POL0000674,PTP002785,Family Takaful - Education,Family,True,2023-05-15,2028-05-13,5,Monthly,752.38,Matured,AGT0015,Negeri Sembilan
POL0000675,PTP002529,Fire Takaful,General,False,2023-01-08,2038-01-04,15,Semi-Annual,1271.69,Active,AGT0099,Johor
POL0000676,PTP002513,Medical & Health Takaful,Family,False,2026-02-13,2031-02-12,5,Annual,252.34,Active,AGT0146,Negeri Sembilan
POL0000677,PTP001752,Fire Takaful,General,False,2022-09-26,2032-09-23,10,Quarterly,1037.81,Matured,AGT0051,Terengganu
POL0000678,PTP002155,Medical & Health Takaful,Family,False,2024-09-11,2029-09-10,5,Quarterly,1679.41,Matured,AGT0100,Putrajaya
POL0000679,PTP002719,Family Takaful - Education,Family,True,2023-12-05,2024-12-04,1,Quarterly,1982.51,Active,AGT0052,Johor
POL0000680,PTP001973,Motor Takaful,General,False,2025-05-19,2040-05-15,15,Annual,1877.59,Active,AGT0094,Johor
POL0000681,PTP001957,Personal Accident Takaful,General,False,2023-07-27,2033-07-24,10,Quarterly,951.89,Active,AGT0032,Kelantan
POL0000682,PTP000559,Family Takaful - Retirement,Family,True,2021-04-11,2036-04-07,15,Quarterly,1410.1,Matured,AGT0095,Melaka
POL0000683,PTP001611,Family Takaful - Retirement,Family,True,2025-06-30,2030-06-29,5,Annual,1648.24,Active,AGT0076,Pahang
POL0000684,PTP001478,Medical & Health Takaful,Family,False,2021-01-21,2026-01-20,5,Quarterly,1218.63,Active,AGT0034,Labuan
POL0000685,PTP002850,Personal Accident Takaful,General,False,2022-02-10,2042-02-05,20,Annual,1971.85,Cancelled,AGT0150,Perak
POL0000686,PTP001484,Family Takaful - Retirement,Family,True,2022-06-01,2042-05-27,20,Monthly,1675.81,Active,AGT0045,Kelantan
POL0000687,PTP000220,Family Takaful - Education,Family,True,2021-07-16,2022-07-16,1,Monthly,1578.35,Active,AGT0015,Penang
POL0000688,PTP001339,Medical & Health Takaful,Family,False,2021-10-30,2036-10-26,15,Annual,187.31,Active,AGT0067,Melaka
POL0000689,PTP002554,Fire Takaful,General,False,2021-12-02,2026-12-01,5,Quarterly,1897.74,Active,AGT0143,Perak
POL0000690,PTP002684,Personal Accident Takaful,General,False,2023-03-03,2043-02-26,20,Annual,1714.7,Lapsed,AGT0014,Kelantan
POL0000691,PTP001959,Family Takaful - Life Protection,Family,True,2023-03-17,2028-03-15,5,Semi-Annual,193.47,Active,AGT0136,Johor
POL0000692,PTP002023,Fire Takaful,General,False,2026-03-25,2031-03-24,5,Annual,1274.85,Matured,AGT0093,Pahang
POL0000693,PTP002969,Medical & Health Takaful,Family,False,2021-10-15,2041-10-10,20,Monthly,320.08,Lapsed,AGT0136,Perak
POL0000694,PTP000573,Family Takaful - Education,Family,True,2025-08-10,2030-08-09,5,Annual,1513.77,Lapsed,AGT0032,Labuan
POL0000695,PTP001575,Family Takaful - Education,Family,True,2023-07-04,2024-07-03,1,Annual,353.3,Active,AGT0030,Perlis
POL0000696,PTP002489,Family Takaful - Life Protection,Family,True,2025-10-01,2045-09-26,20,Monthly,419.08,Active,AGT0119,Perlis
POL0000697,PTP001122,Family Takaful - Education,Family,True,2023-09-26,2028-09-24,5,Monthly,489.39,Lapsed,AGT0059,Sabah
POL0000698,PTP001407,Family Takaful - Life Protection,Family,True,2022-09-04,2037-08-31,15,Monthly,1619.83,Active,AGT0062,Putrajaya
POL0000699,PTP002389,Family Takaful - Retirement,Family,True,2024-08-07,2029-08-06,5,Semi-Annual,1875.75,Active,AGT0107,Melaka
POL0000700,PTP001058,Family Takaful - Retirement,Family,True,2024-02-15,2029-02-13,5,Annual,1612.8,Lapsed,AGT0139,Perlis
POL0000701,PTP002078,Family Takaful - Education,Family,True,2022-04-21,2023-04-21,1,Quarterly,652.76,Active,AGT0110,Melaka
POL0000702,PTP000100,Motor Takaful,General,False,2021-04-11,2031-04-09,10,Annual,1145.76,Active,AGT0086,Pahang
POL0000703,PTP002878,Family Takaful - Retirement,Family,True,2021-08-17,2036-08-13,15,Quarterly,1412.27,Lapsed,AGT0136,Labuan
POL0000704,PTP002498,Family Takaful - Education,Family,True,2022-12-05,2032-12-02,10,Quarterly,1175.4,Active,AGT0069,Kelantan
POL0000705,PTP000965,Medical & Health Takaful,Family,False,2022-11-21,2023-11-21,1,Annual,854.29,Active,AGT0006,Sarawak
POL0000706,PTP000598,Family Takaful - Life Protection,Family,True,2024-08-20,2044-08-15,20,Monthly,629.07,Active,AGT0082,Terengganu
POL0000707,PTP002695,Motor Takaful,General,False,2026-06-29,2041-06-25,15,Annual,1550.65,Cancelled,AGT0147,Sarawak
POL0000708,PTP002465,Personal Accident Takaful,General,False,2025-01-10,2040-01-07,15,Semi-Annual,1712.79,Lapsed,AGT0018,Perak
POL0000709,PTP001044,Fire Takaful,General,False,2026-01-24,2036-01-22,10,Monthly,1380.27,Active,AGT0056,Kelantan
POL0000710,PTP001868,Family Takaful - Education,Family,True,2023-06-14,2043-06-09,20,Semi-Annual,880.11,Active,AGT0119,Perlis
POL0000711,PTP000427,Family Takaful - Education,Family,True,2022-10-19,2032-10-16,10,Semi-Annual,1898.75,Lapsed,AGT0042,Sarawak
POL0000712,PTP000852,Family Takaful - Education,Family,True,2021-03-01,2041-02-24,20,Annual,133.77,Cancelled,AGT0009,Perak
POL0000713,PTP002368,Family Takaful - Life Protection,Family,True,2023-11-02,2043-10-28,20,Annual,321.67,Active,AGT0044,Johor
POL0000714,PTP000162,Medical & Health Takaful,Family,False,2023-04-11,2024-04-10,1,Annual,384.94,Active,AGT0110,Terengganu
POL0000715,PTP001191,Motor Takaful,General,False,2024-11-30,2029-11-29,5,Annual,408.59,Active,AGT0017,Putrajaya
POL0000716,PTP000093,Motor Takaful,General,False,2024-04-23,2029-04-22,5,Semi-Annual,1112.3,Lapsed,AGT0018,Perlis
POL0000717,PTP002793,Fire Takaful,General,False,2022-10-19,2037-10-15,15,Annual,1245.49,Lapsed,AGT0054,Kelantan
POL0000718,PTP001337,Family Takaful - Education,Family,True,2022-10-06,2042-10-01,20,Semi-Annual,1476.17,Active,AGT0024,Selangor
POL0000719,PTP000076,Family Takaful - Retirement,Family,True,2021-11-27,2022-11-27,1,Semi-Annual,1050.87,Active,AGT0066,Perak
POL0000720,PTP000528,Medical & Health Takaful,Family,False,2022-12-10,2027-12-09,5,Monthly,1395.66,Active,AGT0003,Putrajaya
POL0000721,PTP000552,Family Takaful - Life Protection,Family,True,2023-09-13,2033-09-10,10,Quarterly,124.66,Active,AGT0049,Melaka
POL0000722,PTP002797,Family Takaful - Life Protection,Family,True,2024-01-30,2029-01-28,5,Semi-Annual,1991.74,Lapsed,AGT0148,Johor
POL0000723,PTP001781,Personal Accident Takaful,General,False,2022-08-03,2042-07-29,20,Monthly,108.76,Matured,AGT0102,Kedah
POL0000724,PTP000508,Medical & Health Takaful,Family,False,2025-10-13,2045-10-08,20,Annual,801.74,Lapsed,AGT0079,Selangor
POL0000725,PTP001019,Family Takaful - Life Protection,Family,True,2021-01-06,2031-01-04,10,Semi-Annual,778.94,Active,AGT0005,Kelantan
POL0000726,PTP000408,Medical & Health Takaful,Family,False,2025-05-21,2035-05-19,10,Monthly,1181.56,Active,AGT0140,Negeri Sembilan
POL0000727,PTP001189,Personal Accident Takaful,General,False,2024-09-18,2044-09-13,20,Semi-Annual,103.57,Lapsed,AGT0025,Labuan
POL0000728,PTP001668,Family Takaful - Retirement,Family,True,2022-08-08,2042-08-03,20,Quarterly,1893.47,Active,AGT0034,Negeri Sembilan
POL0000729,PTP000393,Family Takaful - Education,Family,True,2025-01-09,2026-01-09,1,Monthly,669.81,Active,AGT0105,Perlis
POL0000730,PTP000405,Fire Takaful,General,False,2023-03-11,2024-03-10,1,Quarterly,693.3,Lapsed,AGT0096,Sabah
POL0000731,PTP002860,Family Takaful - Life Protection,Family,True,2022-10-29,2027-10-28,5,Monthly,1338.28,Active,AGT0141,Sarawak
POL0000732,PTP001868,Fire Takaful,General,False,2025-12-28,2035-12-26,10,Semi-Annual,508.27,Lapsed,AGT0079,Labuan
POL0000733,PTP001658,Family Takaful - Life Protection,Family,True,2024-10-24,2029-10-23,5,Monthly,1211.84,Lapsed,AGT0023,Johor
POL0000734,PTP001351,Personal Accident Takaful,General,False,2022-10-14,2032-10-11,10,Annual,672.72,Lapsed,AGT0119,Putrajaya
POL0000735,PTP002885,Motor Takaful,General,False,2022-12-27,2037-12-23,15,Monthly,128.73,Cancelled,AGT0071,Selangor
POL0000736,PTP000975,Family Takaful - Education,Family,True,2023-11-10,2033-11-07,10,Monthly,1614.57,Lapsed,AGT0121,Johor
POL0000737,PTP002227,Medical & Health Takaful,Family,False,2021-10-04,2031-10-02,10,Quarterly,1662.29,Active,AGT0057,Terengganu
POL0000738,PTP002878,Family Takaful - Retirement,Family,True,2024-04-23,2034-04-21,10,Quarterly,1212.7,Active,AGT0091,Perlis
POL0000739,PTP001815,Family Takaful - Retirement,Family,True,2025-12-28,2040-12-24,15,Monthly,1219.19,Active,AGT0049,Putrajaya
POL0000740,PTP002427,Personal Accident Takaful,General,False,2023-07-05,2024-07-04,1,Semi-Annual,1431.85,Active,AGT0037,Putrajaya
POL0000741,PTP001025,Family Takaful - Retirement,Family,True,2022-03-03,2023-03-03,1,Monthly,1994.77,Active,AGT0092,Putrajaya
POL0000742,PTP000160,Personal Accident Takaful,General,False,2022-03-23,2032-03-20,10,Quarterly,1335.63,Active,AGT0053,Sarawak
POL0000743,PTP001553,Fire Takaful,General,False,2025-03-20,2026-03-20,1,Quarterly,65.14,Active,AGT0111,Penang
POL0000744,PTP000533,Fire Takaful,General,False,2023-07-20,2024-07-19,1,Annual,1389.38,Active,AGT0028,Johor
POL0000745,PTP001010,Fire Takaful,General,False,2026-05-17,2046-05-12,20,Quarterly,1773.52,Active,AGT0085,Kelantan
POL0000746,PTP000200,Personal Accident Takaful,General,False,2023-06-22,2028-06-20,5,Annual,1065.7,Lapsed,AGT0133,Terengganu
POL0000747,PTP000597,Motor Takaful,General,False,2025-02-06,2045-02-01,20,Annual,1728.52,Active,AGT0027,Melaka
POL0000748,PTP000962,Motor Takaful,General,False,2026-03-30,2041-03-26,15,Monthly,1408.52,Lapsed,AGT0146,Selangor
POL0000749,PTP002643,Family Takaful - Education,Family,True,2026-04-11,2031-04-10,5,Semi-Annual,1018.06,Active,AGT0077,Melaka
POL0000750,PTP001281,Medical & Health Takaful,Family,False,2023-11-01,2033-10-29,10,Monthly,590.35,Active,AGT0149,Sabah
POL0000751,PTP001746,Family Takaful - Life Protection,Family,True,2025-04-29,2035-04-27,10,Quarterly,605.38,Active,AGT0116,Terengganu
POL0000752,PTP002327,Family Takaful - Education,Family,True,2025-05-21,2026-05-21,1,Semi-Annual,1876.53,Active,AGT0149,Sarawak
POL0000753,PTP002504,Motor Takaful,General,False,2024-09-11,2044-09-06,20,Annual,1494.51,Lapsed,AGT0147,Perlis
POL0000754,PTP001491,Motor Takaful,General,False,2024-07-11,2039-07-08,15,Quarterly,1039.4,Matured,AGT0128,Pahang
POL0000755,PTP001707,Fire Takaful,General,False,2021-10-23,2036-10-19,15,Semi-Annual,980.06,Cancelled,AGT0056,Negeri Sembilan
POL0000756,PTP002774,Family Takaful - Education,Family,True,2026-06-26,2031-06-25,5,Annual,160.74,Active,AGT0026,Putrajaya
POL0000757,PTP001908,Medical & Health Takaful,Family,False,2022-01-20,2027-01-19,5,Monthly,666.79,Active,AGT0001,Labuan
POL0000758,PTP002081,Motor Takaful,General,False,2023-06-12,2038-06-08,15,Quarterly,1188.54,Active,AGT0129,Pahang
POL0000759,PTP001158,Family Takaful - Education,Family,True,2023-08-26,2028-08-24,5,Semi-Annual,847.16,Active,AGT0142,Pahang
POL0000760,PTP002794,Personal Accident Takaful,General,False,2021-06-27,2026-06-26,5,Quarterly,487.21,Matured,AGT0101,Pahang
POL0000761,PTP000802,Family Takaful - Life Protection,Family,True,2026-02-22,2031-02-21,5,Semi-Annual,661.45,Lapsed,AGT0073,Putrajaya
POL0000762,PTP000639,Family Takaful - Retirement,Family,True,2021-08-08,2026-08-07,5,Quarterly,322.33,Active,AGT0124,Labuan
POL0000763,PTP000307,Family Takaful - Retirement,Family,True,2025-10-03,2045-09-28,20,Monthly,692.99,Active,AGT0092,Pahang
POL0000764,PTP001508,Family Takaful - Retirement,Family,True,2026-01-24,2027-01-24,1,Quarterly,1830.83,Active,AGT0106,Johor
POL0000765,PTP001927,Family Takaful - Retirement,Family,True,2021-10-29,2026-10-28,5,Semi-Annual,865.29,Active,AGT0093,Melaka
POL0000766,PTP001926,Personal Accident Takaful,General,False,2025-05-24,2026-05-24,1,Monthly,1543.64,Active,AGT0064,Penang
POL0000767,PTP002601,Family Takaful - Life Protection,Family,True,2026-05-11,2027-05-11,1,Semi-Annual,1693.34,Active,AGT0104,Johor
POL0000768,PTP000631,Family Takaful - Life Protection,Family,True,2022-09-05,2042-08-31,20,Monthly,1315.76,Active,AGT0076,Negeri Sembilan
POL0000769,PTP001718,Motor Takaful,General,False,2024-12-15,2029-12-14,5,Semi-Annual,1358.83,Active,AGT0083,Pahang
POL0000770,PTP002379,Family Takaful - Retirement,Family,True,2021-07-29,2026-07-28,5,Quarterly,1940.57,Lapsed,AGT0110,Selangor
POL0000771,PTP002047,Medical & Health Takaful,Family,False,2026-06-19,2046-06-14,20,Semi-Annual,1231.14,Matured,AGT0056,Kedah
POL0000772,PTP002647,Family Takaful - Life Protection,Family,True,2026-06-23,2041-06-19,15,Quarterly,1722.76,Active,AGT0016,Melaka
POL0000773,PTP002779,Personal Accident Takaful,General,False,2025-08-11,2026-08-11,1,Quarterly,107.0,Active,AGT0063,Kelantan
POL0000774,PTP002317,Medical & Health Takaful,Family,False,2022-08-06,2037-08-02,15,Monthly,1785.09,Active,AGT0048,Perak
POL0000775,PTP000255,Motor Takaful,General,False,2025-12-25,2035-12-23,10,Monthly,1900.35,Active,AGT0118,Kuala Lumpur
POL0000776,PTP001769,Fire Takaful,General,False,2026-03-09,2027-03-09,1,Monthly,1839.49,Cancelled,AGT0028,Sabah
POL0000777,PTP000159,Family Takaful - Education,Family,True,2023-04-29,2043-04-24,20,Semi-Annual,1704.27,Active,AGT0009,Putrajaya
POL0000778,PTP001788,Motor Takaful,General,False,2026-05-03,2031-05-02,5,Annual,1829.11,Active,AGT0019,Sarawak
POL0000779,PTP002810,Family Takaful - Life Protection,Family,True,2023-08-06,2043-08-01,20,Monthly,1482.65,Lapsed,AGT0041,Kelantan
POL0000780,PTP002658,Motor Takaful,General,False,2022-08-24,2023-08-24,1,Semi-Annual,54.77,Active,AGT0123,Penang
POL0000781,PTP000654,Family Takaful - Life Protection,Family,True,2025-09-08,2026-09-08,1,Quarterly,1738.49,Matured,AGT0131,Kedah
POL0000782,PTP002673,Medical & Health Takaful,Family,False,2025-12-26,2035-12-24,10,Monthly,404.57,Active,AGT0144,Pahang
POL0000783,PTP002012,Fire Takaful,General,False,2025-12-28,2030-12-27,5,Quarterly,1786.8,Active,AGT0050,Perak
POL0000784,PTP000651,Fire Takaful,General,False,2021-04-16,2022-04-16,1,Quarterly,1962.66,Active,AGT0148,Kuala Lumpur
POL0000785,PTP001193,Family Takaful - Retirement,Family,True,2025-08-31,2040-08-27,15,Semi-Annual,763.07,Active,AGT0070,Labuan
POL0000786,PTP001673,Family Takaful - Education,Family,True,2025-09-04,2026-09-04,1,Semi-Annual,1311.13,Active,AGT0066,Pahang
POL0000787,PTP000725,Family Takaful - Retirement,Family,True,2026-03-04,2031-03-03,5,Annual,933.44,Active,AGT0121,Labuan
POL0000788,PTP002243,Motor Takaful,General,False,2023-12-05,2024-12-04,1,Semi-Annual,910.96,Active,AGT0123,Putrajaya
POL0000789,PTP001877,Personal Accident Takaful,General,False,2021-08-05,2036-08-01,15,Annual,218.5,Cancelled,AGT0040,Negeri Sembilan
POL0000790,PTP000636,Medical & Health Takaful,Family,False,2021-09-09,2041-09-04,20,Quarterly,315.85,Matured,AGT0019,Kelantan
POL0000791,PTP001054,Family Takaful - Education,Family,True,2025-11-28,2026-11-28,1,Quarterly,52.55,Matured,AGT0020,Perlis
POL0000792,PTP000137,Family Takaful - Retirement,Family,True,2025-05-05,2040-05-01,15,Monthly,1108.36,Lapsed,AGT0020,Kelantan
POL0000793,PTP001549,Family Takaful - Retirement,Family,True,2026-04-18,2046-04-13,20,Monthly,1684.32,Active,AGT0150,Sarawak
POL0000794,PTP000505,Family Takaful - Life Protection,Family,True,2023-12-12,2028-12-10,5,Semi-Annual,1135.46,Active,AGT0096,Melaka
POL0000795,PTP000341,Personal Accident Takaful,General,False,2025-06-22,2026-06-22,1,Monthly,215.24,Cancelled,AGT0143,Melaka
POL0000796,PTP002279,Family Takaful - Education,Family,True,2025-12-08,2026-12-08,1,Monthly,1865.38,Active,AGT0132,Kelantan
POL0000797,PTP001991,Personal Accident Takaful,General,False,2022-02-25,2032-02-23,10,Annual,382.57,Active,AGT0027,Kuala Lumpur
POL0000798,PTP001931,Personal Accident Takaful,General,False,2024-03-14,2025-03-14,1,Quarterly,605.71,Active,AGT0141,Terengganu
POL0000799,PTP002999,Medical & Health Takaful,Family,False,2025-04-03,2040-03-30,15,Semi-Annual,1413.81,Active,AGT0014,Pahang
POL0000800,PTP000276,Family Takaful - Education,Family,True,2021-05-24,2041-05-19,20,Monthly,1854.05,Active,AGT0014,Johor
POL0000801,PTP002034,Motor Takaful,General,False,2025-01-23,2026-01-23,1,Monthly,1466.7,Active,AGT0039,Terengganu
POL0000802,PTP002725,Family Takaful - Retirement,Family,True,2026-04-24,2031-04-23,5,Quarterly,1387.85,Lapsed,AGT0045,Kuala Lumpur
POL0000803,PTP000336,Family Takaful - Education,Family,True,2022-12-07,2042-12-02,20,Annual,1807.38,Active,AGT0122,Melaka
POL0000804,PTP002656,Medical & Health Takaful,Family,False,2024-09-29,2029-09-28,5,Annual,1742.9,Active,AGT0116,Negeri Sembilan
POL0000805,PTP001043,Personal Accident Takaful,General,False,2022-11-16,2032-11-13,10,Semi-Annual,345.13,Active,AGT0043,Kuala Lumpur
POL0000806,PTP001153,Family Takaful - Education,Family,True,2025-07-15,2035-07-13,10,Quarterly,270.36,Active,AGT0011,Terengganu
POL0000807,PTP000381,Family Takaful - Life Protection,Family,True,2023-09-04,2038-08-31,15,Quarterly,1877.99,Matured,AGT0109,Kelantan
POL0000808,PTP002349,Personal Accident Takaful,General,False,2026-01-07,2041-01-03,15,Annual,1090.47,Lapsed,AGT0002,Pahang
POL0000809,PTP001407,Medical & Health Takaful,Family,False,2021-12-29,2036-12-25,15,Monthly,637.3,Lapsed,AGT0134,Negeri Sembilan
POL0000810,PTP002521,Fire Takaful,General,False,2025-05-21,2045-05-16,20,Semi-Annual,1042.82,Active,AGT0009,Kuala Lumpur
POL0000811,PTP000867,Personal Accident Takaful,General,False,2024-10-14,2044-10-09,20,Semi-Annual,831.5,Lapsed,AGT0092,Putrajaya
POL0000812,PTP001047,Family Takaful - Retirement,Family,True,2024-09-16,2025-09-16,1,Annual,1151.63,Active,AGT0067,Terengganu
POL0000813,PTP000998,Family Takaful - Retirement,Family,True,2022-08-19,2037-08-15,15,Monthly,1486.44,Active,AGT0030,Penang
POL0000814,PTP002833,Family Takaful - Education,Family,True,2025-03-04,2026-03-04,1,Semi-Annual,1926.21,Active,AGT0109,Pahang
POL0000815,PTP002444,Family Takaful - Life Protection,Family,True,2022-11-11,2023-11-11,1,Annual,523.39,Active,AGT0054,Kuala Lumpur
POL0000816,PTP002700,Medical & Health Takaful,Family,False,2023-03-25,2033-03-22,10,Monthly,1401.7,Matured,AGT0011,Perak
POL0000817,PTP000606,Fire Takaful,General,False,2025-09-11,2035-09-09,10,Annual,351.98,Active,AGT0035,Selangor
POL0000818,PTP001372,Personal Accident Takaful,General,False,2024-09-21,2034-09-19,10,Quarterly,1115.97,Lapsed,AGT0133,Labuan
POL0000819,PTP002245,Personal Accident Takaful,General,False,2022-02-22,2042-02-17,20,Monthly,324.77,Matured,AGT0073,Labuan
POL0000820,PTP002798,Family Takaful - Retirement,Family,True,2024-02-22,2039-02-18,15,Monthly,644.84,Active,AGT0150,Kedah
POL0000821,PTP001867,Family Takaful - Education,Family,True,2026-05-28,2046-05-23,20,Annual,1841.76,Cancelled,AGT0047,Penang
POL0000822,PTP001075,Medical & Health Takaful,Family,False,2021-11-18,2036-11-14,15,Semi-Annual,407.16,Active,AGT0070,Terengganu
POL0000823,PTP000591,Motor Takaful,General,False,2023-01-12,2038-01-08,15,Annual,919.73,Active,AGT0129,Putrajaya
POL0000824,PTP002416,Motor Takaful,General,False,2026-03-04,2041-02-28,15,Semi-Annual,694.75,Active,AGT0067,Putrajaya
